alert_id,alert_start,alert_end,nb_anomalies,worst_score,duration,date,density,severity,severity_score,egauge,register,alert_type
279,2026-06-21T11:33:55.000Z,2026-06-21T11:33:55.000Z,1,7.56443523469541E-4,0.0,2026-06-21,1000000.0,MEDIUM,0.4002269330570409,egauge90773,i11,Production Anomaly
280,2026-06-21T12:07:32.000Z,2026-06-21T12:10:31.000Z,3,-0.0267785332543742,179.0,2026-06-21,0.016759776442682815,MEDIUM,54.90803355997631,egauge90773,i11,Production Anomaly
281,2026-06-21T12:36:25.000Z,2026-06-21T12:36:25.000Z,1,0.0095916004228917,0.0,2026-06-21,1000000.0,MEDIUM,0.4028774801268675,egauge90773,i11,Production Anomaly
282,2026-06-21T12:54:25.000Z,2026-06-21T12:54:26.000Z,2,-0.023199220464522,1.0,2026-06-21,1.9999980000020001,MEDIUM,1.1069597661393566,egauge90773,i11,Production Anomaly
283,2026-06-21T13:09:52.000Z,2026-06-21T13:10:06.000Z,5,-0.0287100261790506,14.0,2026-06-21,0.3571428316326549,MEDIUM,6.208613007853716,egauge90773,i11,Production Anomaly
284,2026-06-21T13:37:08.000Z,2026-06-21T13:54:21.000Z,5,-0.0406121730528803,1033.0,2026-06-21,0.004840271050493445,MEDIUM,311.9121836519158,egauge90773,i11,Production Anomaly
285,2026-06-21T14:06:10.000Z,2026-06-21T14:32:36.000Z,12,-0.0702189357381406,1586.0,2026-06-21,0.0075662042827451415,MEDIUM,480.6210656807214,egauge90773,i11,Production Anomaly
286,2026-06-21T14:45:55.000Z,2026-06-21T14:52:50.000Z,7,-0.0054162998044634,415.0,2026-06-21,0.016867469838873567,MEDIUM,127.30162488994134,egauge90773,i11,Production Anomaly
287,2026-06-21T15:08:26.000Z,2026-06-21T15:27:37.000Z,4,0.0016288610934528,1151.0,2026-06-21,0.0034752389196566124,MEDIUM,346.9004886583281,egauge90773,i11,Production Anomaly
288,2026-06-21T15:58:37.000Z,2026-06-21T15:58:37.000Z,1,0.0183236356189006,0.0,2026-06-21,1000000.0,MEDIUM,0.4054970906856702,egauge90773,i11,Production Anomaly
289,2026-06-21T16:15:36.000Z,2026-06-21T16:26:40.000Z,5,-0.0785139668905003,664.0,2026-06-21,0.007530120470587168,MEDIUM,201.22355419006715,egauge90773,i11,Production Anomaly
290,2026-06-21T16:49:35.000Z,2026-06-21T17:28:19.000Z,14,-0.0562387830560388,2324.0,2026-06-21,0.0060240963829500446,MEDIUM,702.8168716349168,egauge90773,i11,Production Anomaly
291,2026-06-21T18:01:18.000Z,2026-06-21T18:11:23.000Z,5,-0.0519227334437443,605.0,2026-06-21,0.008264462796257087,MEDIUM,183.51557682003312,egauge90773,i11,Production Anomaly
292,2026-06-21T18:29:46.000Z,2026-06-21T18:37:54.000Z,3,-0.0405700914525133,488.0,2026-06-21,0.006147540971009138,MEDIUM,147.61217102743575,egauge90773,i11,Production Anomaly
293,2026-06-21T18:58:14.000Z,2026-06-21T19:01:12.000Z,2,-0.0339753560411171,178.0,2026-06-21,0.011235954993056433,MEDIUM,54.21019260681233,egauge90773,i11,Production Anomaly
294,2026-06-21T19:24:08.000Z,2026-06-21T19:24:21.000Z,4,-0.0541782479229823,13.0,2026-06-21,0.3076922840236705,MEDIUM,5.516253474376895,egauge90773,i11,Production Anomaly
295,2026-06-21T19:58:45.000Z,2026-06-21T20:08:51.000Z,2,0.0166633947692413,606.0,2026-06-21,0.003300330027557211,MEDIUM,182.60499901843076,egauge90773,i11,Production Anomaly
296,2026-06-21T20:20:31.000Z,2026-06-21T20:20:31.000Z,1,-0.0449834273405441,0.0,2026-06-21,1000000.0,MEDIUM,0.4134950282021633,egauge90773,i11,Production Anomaly
297,2026-06-21T20:32:47.000Z,2026-06-21T21:11:22.000Z,11,-0.0127805264715004,2315.0,2026-06-21,0.004751619868357832,MEDIUM,698.9038341579414,egauge90773,i11,Production Anomaly
298,2026-06-21T21:25:38.000Z,2026-06-21T21:25:38.000Z,1,0.0122990593819682,0.0,2026-06-21,1000000.0,MEDIUM,0.4036897178145905,egauge90773,i11,Production Anomaly
299,2026-06-21T21:57:41.000Z,2026-06-21T22:04:25.000Z,3,0.0067838710486286,404.0,2026-06-21,0.007425742555876875,MEDIUM,122.40203516131459,egauge90773,i11,Production Anomaly
300,2026-06-21T22:41:50.000Z,2026-06-21T22:42:49.000Z,3,0.0030138958652053,59.0,2026-06-21,0.050847456765297346,MEDIUM,18.90090416875956,egauge90773,i11,Production Anomaly
301,2026-06-21T22:59:10.000Z,2026-06-21T22:59:13.000Z,4,0.0016738315807884,3.0,2026-06-21,1.333332888889037,MEDIUM,2.5005021494742365,egauge90773,i11,Production Anomaly
302,2026-06-21T23:12:20.000Z,2026-06-21T23:12:20.000Z,1,-0.0115581344206644,0.0,2026-06-21,1000000.0,MEDIUM,0.40346744032619936,egauge90773,i11,Production Anomaly
303,2026-06-21T23:25:48.000Z,2026-06-21T23:51:45.000Z,16,-0.0984654441977749,1557.0,2026-06-21,0.010276172119283125,MEDIUM,473.5295396332593,egauge90773,i11,Production Anomaly
304,2026-06-22T00:28:12.000Z,2026-06-22T00:35:20.000Z,3,-0.0122988791719282,428.0,2026-06-22,0.007009345778015547,MEDIUM,129.60368966375157,egauge90773,i11,Production Anomaly
305,2026-06-22T01:15:21.000Z,2026-06-22T01:22:30.000Z,3,-0.014789764410399,429.0,2026-06-22,0.006993006976706278,MEDIUM,129.90443692932308,egauge90773,i11,Production Anomaly
306,2026-06-22T02:15:46.000Z,2026-06-22T02:29:51.000Z,7,-0.1585778944304724,845.0,2026-06-22,0.008284023658835475,MEDIUM,256.34757336832917,egauge90773,i11,Production Anomaly
307,2026-06-22T02:51:49.000Z,2026-06-22T04:16:11.000Z,36,-0.1048300247652213,5062.0,2026-06-22,0.007111813511040732,MEDIUM,1533.0314490074295,egauge90773,i11,Production Anomaly
308,2026-06-22T04:29:03.000Z,2026-06-22T05:37:36.000Z,16,-0.0773159259572496,4113.0,2026-06-22,0.0038901045456138815,MEDIUM,1240.3231947777872,egauge90773,i11,Production Anomaly
309,2026-06-22T05:54:25.000Z,2026-06-22T06:03:55.000Z,5,-0.0289797483694016,570.0,2026-06-22,0.008771929809172054,MEDIUM,173.00869392451082,egauge90773,i11,Production Anomaly
310,2026-06-22T06:18:46.000Z,2026-06-22T06:18:48.000Z,2,0.0047117242931556,2.0,2026-06-22,0.99999950000025,MEDIUM,1.4014135172879465,egauge90773,i11,Production Anomaly
311,2026-06-22T06:40:46.000Z,2026-06-22T07:12:52.000Z,14,-0.1228272655393569,1926.0,2026-06-22,0.00726895119041072,MEDIUM,583.4368481796618,egauge90773,i11,Production Anomaly
312,2026-06-22T07:33:40.000Z,2026-06-22T07:43:13.000Z,2,-0.0876762066624736,573.0,2026-06-22,0.0034904013900691074,MEDIUM,172.72630286199876,egauge90773,i11,Production Anomaly
313,2026-06-22T08:01:01.000Z,2026-06-22T08:13:43.000Z,12,-0.1647458395304636,762.0,2026-06-22,0.015748031475396284,MEDIUM,233.44942375185914,egauge90773,i11,Production Anomaly
314,2026-06-22T08:28:24.000Z,2026-06-22T08:52:56.000Z,6,-0.1495861273378267,1472.0,2026-06-22,0.004076086953752658,MEDIUM,444.0448758382013,egauge90773,i11,Production Anomaly
315,2026-06-22T09:16:08.000Z,2026-06-22T09:16:52.000Z,2,-0.0215707088316093,44.0,2026-06-22,0.04545454442148763,LOW,14.006471212649483,egauge90773,i11,Production Anomaly
316,2026-06-22T09:29:34.000Z,2026-06-22T09:41:18.000Z,4,-0.020515711734061,704.0,2026-06-22,0.005681818173747417,MEDIUM,212.80615471352021,egauge90773,i11,Production Anomaly
317,2026-06-22T09:58:54.000Z,2026-06-22T09:58:54.000Z,1,-0.0572770354129363,0.0,2026-06-22,1000000.0,MEDIUM,0.4171831106238809,egauge90773,i11,Production Anomaly
318,2026-06-22T10:17:16.000Z,2026-06-22T10:17:16.000Z,1,0.00902629928292,0.0,2026-06-22,1000000.0,MEDIUM,0.40270788978487604,egauge90773,i11,Production Anomaly
319,2026-06-22T10:33:58.000Z,2026-06-22T10:44:30.000Z,144,-0.2716131936613214,632.0,2026-06-22,0.22784810090530364,HIGH,247.2814839580984,egauge90773,i11,Production Anomaly
320,2026-06-22T10:59:23.000Z,2026-06-22T11:23:19.000Z,5,-0.0500805490010197,1436.0,2026-06-22,0.0034818941479931097,MEDIUM,432.81502416470033,egauge90773,i11,Production Anomaly
321,2026-06-22T11:38:35.000Z,2026-06-22T12:43:39.000Z,26,-0.0346807079718268,3904.0,2026-06-22,0.00665983606386787,MEDIUM,1181.6104042123916,egauge90773,i11,Production Anomaly
322,2026-06-22T13:00:54.000Z,2026-06-22T13:41:17.000Z,23,-0.1037826783668413,2423.0,2026-06-22,0.009492364833061344,MEDIUM,736.1311348035101,egauge90773,i11,Production Anomaly
323,2026-06-22T13:57:08.000Z,2026-06-22T14:04:00.000Z,3,0.0060032749831011,412.0,2026-06-22,0.007281553380384579,MEDIUM,124.80180098249492,egauge90773,i11,Production Anomaly
324,2026-06-22T14:30:27.000Z,2026-06-22T14:34:37.000Z,3,-0.0195513380289019,250.0,2026-06-22,0.011999999952,MEDIUM,76.20586540140867,egauge90773,i11,Production Anomaly
325,2026-06-22T14:49:27.000Z,2026-06-22T15:01:13.000Z,5,0.0016125450394618,706.0,2026-06-22,0.007082152964472871,MEDIUM,213.80048376351183,egauge90773,i11,Production Anomaly
326,2026-06-22T15:23:20.000Z,2026-06-22T16:02:55.000Z,7,0.0111579292203558,2375.0,2026-06-22,0.0029473684198116344,MEDIUM,715.303347378766,egauge90773,i11,Production Anomaly
327,2026-06-22T16:19:56.000Z,2026-06-22T16:20:31.000Z,4,0.0069559401847451,35.0,2026-06-22,0.11428571102040827,MEDIUM,12.102086782055423,egauge90773,i11,Production Anomaly
328,2026-06-22T16:35:01.000Z,2026-06-22T16:36:45.000Z,2,0.0092469560306369,104.0,2026-06-22,0.01923076904585799,LOW,32.00277408680919,egauge90773,i11,Production Anomaly
329,2026-06-22T16:49:42.000Z,2026-06-22T17:04:00.000Z,8,-0.0779962870694704,858.0,2026-06-22,0.00932400931314218,MEDIUM,260.6233988861208,egauge90773,i11,Production Anomaly
330,2026-06-22T17:30:17.000Z,2026-06-22T17:51:38.000Z,4,-0.0053458367644174,1281.0,2026-06-22,0.003122560497172084,MEDIUM,385.90160375102937,egauge90773,i11,Production Anomaly
331,2026-06-22T18:05:54.000Z,2026-06-22T18:19:50.000Z,9,-0.0839771113020986,836.0,2026-06-22,0.010765550226356998,MEDIUM,254.4251931333906,egauge90773,i11,Production Anomaly
